ACCIDENT_NO,NODE_ID,NODE_TYPE,AMG_X,AMG_Y,LGA_NAME,LGA NAME ALL,DEG_URBAN_NAME,LATITUDE,LONGITUDE,POSTCODE_CRASH
T20210020452,695501,N,2571916.347,2340795.665,SOUTH GIPPSLAND,SOUTH GIPPSLAND,TOWNS,-38.431654,145.82352,3950
T20210020453,694335,N,2527120.844,2405688.651,KNOX,KNOX,MELB_URBAN,-37.849464,145.308164,3155
T20210020454,703715,N,2521653.885,2386001.688,DANDENONG,DANDENONG,MELB_URBAN,-38.026978,145.246625,3175
T20210020455,776838,I,2440700.212,2364139.323,GEELONG,GEELONG,RURAL_VICTORIA,-38.222283,144.32285,3217
T20210020456,755603,N,2499158.979,2407548.323,STONNINGTON,STONNINGTON,MELB_URBAN,-37.833104,144.990446,3141
T20210020458,695011,N,2480505.013,2400203.068,WYNDHAM,WYNDHAM,MELB_URBAN,-37.899079,144.77834,3030
T20210020459,61029,I,2493789.171,2433672.459,HUME,HUME,MELB_URBAN,-37.597695,144.929663,3064
T20210020460,243224,I,2394032.29,2439422.161,BALLARAT,BALLARAT,RURAL_VICTORIA,-37.539892,143.800816,3352
T20210020461,35546,I,2505108.527,2401910.348,STONNINGTON,STONNINGTON,MELB_URBAN,-37.883888,145.058073,3145
T20210020462,694475,N,2501397.01,2427739.559,WHITTLESEA,WHITTLESEA,MELB_URBAN,-37.651174,145.015832,3076
T20210020463,704327,N,2506581.673,2576168.601,CAMPASPE,CAMPASPE,RURAL_VICTORIA,-36.313508,145.073294,3620
T20210020464,696526,N,2517796.457,2392494.228,DANDENONG,DANDENONG,MELB_URBAN,-37.968567,145.202534,3175
T20210020465,36370,I,2497400.884,2411501.602,MELBOURNE,MELBOURNE,MELB_URBAN,-37.797481,144.970488,3053
T20210020467,37696,I,2501108.722,2423673.614,WHITTLESEA,WHITTLESEA,MELB_URBAN,-37.687811,145.012571,3074
T20210020468,63568,I,2804737.018,2416110.159,EAST GIPPSLAND,EAST GIPPSLAND,TOWNS,-37.706105,148.456804,3888
T20210020471,694371,N,2488994.415,2411104.231,MARIBYRNONG,MARIBYRNONG,MELB_URBAN,-37.801,144.875028,3012
T20210020473,354492,I,2519643.954,2392217.233,DANDENONG,DANDENONG,MELB_URBAN,-37.971025,145.223567,3175
T20210020474,694880,N,2489957.681,2411648.34,MARIBYRNONG,MARIBYRNONG,MELB_URBAN,-37.796109,144.885974,3011
T20210020475,694881,N,2505189.988,2422566.392,WHITTLESEA,WHITTLESEA,MELB_URBAN,-37.697774,145.058854,3083
T20210020476,697492,I,2279233.998,2344574.008,WARRNAMBOOL,WARRNAMBOOL,SMALL_CITIES,-38.374037,142.47367,3280
T20210020478,89,I,2497676.475,2404339.734,PORT PHILLIP,PORT PHILLIP,MELB_URBAN,-37.862011,144.973594,3182
T20210020479,54321,I,2237582.911,2807811.239,MILDURA,MILDURA,SMALL_CITIES,-34.191068,142.155646,3500
T20210020482,1178,I,2543248.131,2381052.389,CARDINIA,CARDINIA,SMALL_CITIES,-38.070811,145.492859,3810
T20210020483,698207,N,2250399.659,2526654.483,HORSHAM,HORSHAM,SMALL_CITIES,-36.726757,142.205043,3400
T20210020484,698963,N,2535350.646,2440253.495,YARRA RANGES,"MURRINDINDI,MURRINDINDI,YARRA RANGES",RURAL_VICTORIA,-37.537745,145.400025,3775
T20210020491,694372,N,2458121.182,2359192.242,GEELONG,GEELONG,SMALL_CITIES,-38.267799,144.521493,3226
T20210020498,697288,N,2575117.023,2510666.609,STRATHBOGIE,STRATHBOGIE,RURAL_VICTORIA,-36.900873,145.842946,3666
T20210020502,698411,N,2525280.335,2375523.204,CASEY,CASEY,MELB_URBAN,-38.121286,145.288289,3977
T20210020503,695091,N,2494009.01,2414327.575,MOONEE VALLEY,MOONEE VALLEY,MELB_URBAN,-37.772003,144.931997,3039
T20210020505,781366,N,2531995.37,2408910.628,YARRA RANGES,YARRA RANGES,MELB_URBAN,-37.82028,145.363411,3766
T20210020507,331821,I,2499250.402,2428076.89,WHITTLESEA,WHITTLESEA,MELB_URBAN,-37.648135,144.991505,3076
T20210020508,719994,N,2487271.42,2417077.651,MOONEE VALLEY,MOONEE VALLEY,MELB_URBAN,-37.747157,144.855566,3033
T20210020510,781372,N,2475692.717,2472335.665,MACEDON RANGES,MACEDON RANGES,RURAL_VICTORIA,-37.248995,144.725985,3435
T20210020512,694374,N,2502769.142,2410493.774,BOROONDARA,BOROONDARA,MELB_URBAN,-37.806562,145.031447,3101
T20210020513,42744,I,2505078.566,2392833.684,KINGSTON,KINGSTON,MELB_URBAN,-37.965665,145.057795,3192
T20210020514,694448,N,2501545.435,2405674.554,STONNINGTON,STONNINGTON,MELB_URBAN,-37.849986,145.01756,3143
T20210020516,694599,N,2500792.414,2409049.574,YARRA,YARRA,MELB_URBAN,-37.819578,145.009,3121
T20210020520,235611,I,2494009.567,2431178.369,HUME,HUME,MELB_URBAN,-37.62017,144.932139,3064
T20210020523,698448,N,2615523.31,2368288.116,LATROBE,LATROBE,SMALL_CITIES,-38.179602,146.318455,3825
T20210020529,697868,N,2513164.016,2392962.812,DANDENONG,DANDENONG,MELB_URBAN,-37.964422,145.149806,3172
T20210020534,694882,N,2489762.801,2409946.593,MARIBYRNONG,MARIBYRNONG,MELB_URBAN,-37.81144,144.883737,3013
T20210020541,710111,N,2666819.623,2594491.509,WODONGA,WODONGA,SMALL_CITIES,-36.133758,146.853508,3690
T20210020546,694416,N,2524923.53,2376420.991,CASEY,CASEY,MELB_URBAN,-38.113208,145.28419,3977
T20210020547,694600,N,2530977.178,2415880.734,YARRA RANGES,YARRA RANGES,MELB_URBAN,-37.757513,145.351554,3140
T20210020548,698155,N,2506060.902,2412971.304,BOROONDARA,BOROONDARA,MELB_URBAN,-37.784223,145.068808,3104
T20210020549,694530,N,2462787.262,2424059.542,MELTON,MELTON,SMALL_CITIES,-37.683591,144.578092,3337
T20210020551,694672,N,2495520.862,2405890.714,PORT PHILLIP,PORT PHILLIP,MELB_URBAN,-37.848028,144.949106,3206
T20210020552,704444,N,2761701.881,2404801.688,EAST GIPPSLAND,EAST GIPPSLAND,RURAL_VICTORIA,-37.821031,147.972979,3909
T20210020553,43788,I,2536866.706,2413101.123,YARRA RANGES,YARRA RANGES,MELB_URBAN,-37.782343,145.418531,3139
T20210020555,694673,N,2500523.938,2401873.08,GLEN EIRA,GLEN EIRA,MELB_URBAN,-37.884237,145.005956,3185
T20210020556,694601,N,2512534.388,2423769.538,BANYULE,BANYULE,MELB_URBAN,-37.686863,145.142117,3095
T20210020558,697289,N,2391970.98,2334810.599,COLAC OTWAY,COLAC OTWAY,RURAL_VICTORIA,-38.482037,143.762099,3243
T20210020559,221383,I,2495717.056,2428606.433,HUME,HUME,MELB_URBAN,-37.643354,144.951467,3062
T20210020561,730920,N,2670599.693,2597484.126,WODONGA,WODONGA,SMALL_CITIES,-36.106122,146.894835,3691
T20210020564,694932,N,2232381.976,2396327.057,SOUTHERN GRAMPIANS,SOUTHERN GRAMPIANS,RURAL_VICTORIA,-37.895664,141.956781,3300
T20210020567,696989,N,2349176.862,2537206.948,NORTHERN GRAMPIANS,NORTHERN GRAMPIANS,RURAL_VICTORIA,-36.652632,143.312909,3477
T20210020570,65035,I,2498262.535,2411792.872,YARRA,YARRA,MELB_URBAN,-37.794859,144.980272,3065
T20210020571,697202,N,2504691.496,2391487.558,KINGSTON,"BAYSIDE,KINGSTON",MELB_URBAN,-37.977795,145.053398,3194
T20210020577,694631,N,2662686.118,2572446.996,INDIGO,INDIGO,RURAL_VICTORIA,-36.333116,146.812255,3747
T20210020578,695502,I,2523736.357,2412432.727,MAROONDAH,MAROONDAH,MELB_URBAN,-37.788793,145.269491,3136
T20210020579,686152,I,2470637.157,2405354.058,WYNDHAM,WYNDHAM,MELB_URBAN,-37.852411,144.666348,3029
T20210020581,694674,N,2475903.932,2402144.146,WYNDHAM,WYNDHAM,MELB_URBAN,-37.881483,144.726089,3030
T20210020582,698352,N,2520206.191,2387188.825,DANDENONG,DANDENONG,MELB_URBAN,-38.016315,145.230104,3175
T20210020584,340475,I,2509884.246,2414156.026,MANNINGHAM,MANNINGHAM,MELB_URBAN,-37.773516,145.112198,3107
T20210020585,705860,I,2316236.9,2360714.181,CORANGAMITE,CORANGAMITE,TOWNS,-38.236787,142.901032,3264
T20210020587,730922,N,2268243.05,2348532.128,MOYNE,MOYNE,RURAL_VICTORIA,-38.335705,142.34922,3283
T20210020588,52852,I,2399681.509,2437340.013,BALLARAT,BALLARAT,LARGE_PROVINCIAL_CITIES,-37.559277,143.864458,3350
T20210020589,730923,N,2475095.279,2436557.448,HUME,HUME,SMALL_CITIES,-37.571387,144.718056,3429
T20210020594,43874,I,2520483.74,2377110.472,FRANKSTON,"FRANKSTON,CASEY",MELB_URBAN,-38.107105,145.233546,3977
T20210020596,694854,N,2647739.43,2549502.52,WANGARATTA,WANGARATTA,RURAL_VICTORIA,-36.542321,146.65022,3735
T20210020597,694675,N,2509582.6,2402059.678,MONASH,MONASH,MELB_URBAN,-37.882507,145.108931,3148
T20210020601,694602,N,2489688.09,2424036.42,HUME,HUME,MELB_URBAN,-37.684485,144.883085,3043
T20210020605,308562,N,2526860.206,2385508.824,CASEY,CASEY,MELB_URBAN,-38.031282,145.305939,3805
T20210020606,57918,I,2504190.655,2402550.287,STONNINGTON,STONNINGTON,MELB_URBAN,-37.878127,145.047635,3145
T20210020607,694603,I,2500641.241,2353816.83,MORNINGTON PENINSULA,MORNINGTON PENINSULA,MELB_URBAN,-38.317168,145.007332,3936
T20210020609,730924,N,2462108.937,2423315.782,MELTON,MELTON,SMALL_CITIES,-37.690265,144.570363,3337
T20210020610,704482,N,2500764.076,2400225.103,GLEN EIRA,GLEN EIRA,MELB_URBAN,-37.899085,145.008688,3185
T20210020611,696818,N,2496024.615,2412539.185,MELBOURNE,MELBOURNE,MELB_URBAN,-37.788128,144.954866,3052
T20210020613,781369,N,2504861.774,2411123.861,BOROONDARA,BOROONDARA,MELB_URBAN,-37.800876,145.055207,3101
T20210020615,694677,N,2538990.976,2397527.855,CARDINIA,CARDINIA,MELB_URBAN,-37.922568,145.44347,3782
T20210020616,40280,I,2502225.167,2403497.026,GLEN EIRA,GLEN EIRA,MELB_URBAN,-37.869603,145.02529,3161
T20210020617,699132,N,2514468.673,2401558.851,MONASH,MONASH,MELB_URBAN,-37.886956,145.164484,3150
T20210020618,308692,I,2519098.387,2388553.93,DANDENONG,DANDENONG,MELB_URBAN,-38.00404,145.217453,3175
T20210020619,63546,I,2508971.557,2416073.466,MANNINGHAM,MANNINGHAM,MELB_URBAN,-37.756249,145.101815,3107
T20210020620,690192,I,2493825.026,2431185.721,HUME,HUME,MELB_URBAN,-37.620102,144.930049,3064
T20210020621,697869,N,2506079.235,2406539.489,BOROONDARA,BOROONDARA,MELB_URBAN,-37.842174,145.069069,3124
T20210020622,657976,I,2472094.976,2402577.774,WYNDHAM,WYNDHAM,MELB_URBAN,-37.87747,144.682808,3029
T20210020626,39037,I,2505121.216,2410103.344,BOROONDARA,BOROONDARA,MELB_URBAN,-37.810069,145.05816,3101
T20210020628,30667,N,2531399.481,2415360.993,YARRA RANGES,YARRA RANGES,MELB_URBAN,-37.762182,145.356369,3140
T20210020629,695012,N,2368833.842,2683514.2,SWAN HILL,SWAN HILL,TOWNS,-35.337179,143.557548,3585
T20210020631,697548,N,2346605.951,2359396.925,CORANGAMITE,CORANGAMITE,RURAL_VICTORIA,-38.254185,143.247549,3260
T20210020632,738411,I,2487580.935,2424728.922,HUME,HUME,MELB_URBAN,-37.67822,144.859206,3045
T20210020633,698673,N,2487875.16,2411435.405,MARIBYRNONG,MARIBYRNONG,MELB_URBAN,-37.798003,144.862324,3019
T20210020634,37093,I,2493126.601,2427540.581,HUME,HUME,MELB_URBAN,-37.652943,144.922103,3048
T20210020635,29377,I,2495478.623,2410610.322,MELBOURNE,MELBOURNE,MELB_URBAN,-37.805505,144.948655,3003
T20210020637,704248,N,2499308.214,2404813.252,PORT PHILLIP,PORT PHILLIP,MELB_URBAN,-37.857747,144.992139,3182
T20210020640,697688,N,2527795.998,2392233.2,CASEY,CASEY,RURAL_VICTORIA,-37.970673,145.316344,3804
T20210020644,695240,N,2521953.337,2391875.068,CASEY,CASEY,MELB_URBAN,-37.974056,145.24986,3802
T20210020646,694634,N,2493367.442,2410931.883,MELBOURNE,MELBOURNE,MELB_URBAN,-37.802595,144.924684,3003
T20210020649,329775,I,2485001.056,2408737.949,HOBSONS BAY,"BRIMBANK,HOBSONS BAY",MELB_URBAN,-37.822265,144.829634,3012
T20210020650,694855,N,2500379.057,2403788.156,PORT PHILLIP,"GLEN EIRA,PORT PHILLIP",MELB_URBAN,-37.866983,145.004308,3183
T20210020651,53680,I,2512310.723,2395547.745,DANDENONG,"KINGSTON,DANDENONG",MELB_URBAN,-37.941145,145.140052,3169
T20210020652,38656,I,2489401.824,2411814.096,MARIBYRNONG,MARIBYRNONG,MELB_URBAN,-37.794609,144.879664,3012
T20210020655,696557,N,2486065.41,2407302.718,HOBSONS BAY,HOBSONS BAY,MELB_URBAN,-37.835213,144.841697,3025
T20210020656,1030,I,2516487.398,2357322.011,MORNINGTON PENINSULA,MORNINGTON PENINSULA,MELB_URBAN,-38.285447,145.188428,3915
T20210020657,697519,N,2276576.842,2345973.085,WARRNAMBOOL,WARRNAMBOOL,SMALL_CITIES,-38.3608,142.443708,3280
T20210020658,54854,I,2582344.191,2370705.928,BAW BAW,BAW BAW,SMALL_CITIES,-38.161367,145.939542,3820
T20210020660,46265,I,2479668.439,2419393.764,BRIMBANK,BRIMBANK,MELB_URBAN,-37.726153,144.769357,3037
T20210020661,57482,I,2510141.317,2408109.988,WHITEHORSE,WHITEHORSE,MELB_URBAN,-37.827988,145.115199,3128
T20210020663,341528,I,2496169.683,2410797.961,MELBOURNE,MELBOURNE,MELB_URBAN,-37.803817,144.956504,3051
T20210020664,42935,I,2515127.147,2390012.057,DANDENONG,DANDENONG,MELB_URBAN,-37.990977,145.172207,3173
T20210020665,979,I,2530543.007,2385492.814,CASEY,CASEY,MELB_URBAN,-38.031312,145.347887,3806
T20210020667,698125,N,2373054.85,2385035.659,CORANGAMITE,CORANGAMITE,RURAL_VICTORIA,-38.027248,143.554111,3323
T20210020668,694604,N,2438805.156,2351247.317,SURF COAST,SURF COAST,RURAL_VICTORIA,-38.338287,144.300128,3228
T20210020668,694604,N,2438805.156,2351247.317,SURF COAST,SURF COAST,SMALL_CITIES,-38.338287,144.300128,3228
T20210020671,57571,I,2510717.775,2398602.687,MONASH,MONASH,MELB_URBAN,-37.913641,145.121886,3166
T20210020672,695680,N,2432508.495,2522145.343,BENDIGO,BENDIGO,LARGE_PROVINCIAL_CITIES,-36.798003,144.243646,3555
T20210020673,694605,I,2393687.398,2350557.926,COLAC OTWAY,COLAC OTWAY,SMALL_TOWNS,-38.340408,143.78407,3242
T20210020676,730925,N,2396283.588,2439488.058,BALLARAT,BALLARAT,LARGE_PROVINCIAL_CITIES,-37.539551,143.8263,3355
T20210020679,42790,I,2506392.592,2391814.039,KINGSTON,KINGSTON,MELB_URBAN,-37.974843,145.072757,3194
T20210020680,738690,N,2406763.556,2556426.719,LODDON,LODDON,RURAL_VICTORIA,-36.486864,143.95935,3517
T20210020683,694933,N,2498012.263,2403776.768,PORT PHILLIP,PORT PHILLIP,MELB_URBAN,-37.867084,144.977409,3182
T20210020685,224077,I,2520599.729,2385171.718,DANDENONG,DANDENONG,MELB_URBAN,-38.034479,145.234642,3175
T20210020689,722746,I,2505200.637,2415855.484,BANYULE,BANYULE,MELB_URBAN,-37.758241,145.059021,3084
T20210020692,58095,I,2228545.52,2810264.586,MILDURA,MILDURA,TOWNS,-34.166511,142.058572,3505
T20210020693,694760,N,2510463.813,2396938.305,KINGSTON,KINGSTON,MELB_URBAN,-37.928639,145.119021,3169
T20210020694,73127,I,2458446.457,2360467.142,GEELONG,GEELONG,SMALL_CITIES,-38.256329,144.525283,3226
T20210020699,760821,N,2530530.385,2385974.48,CASEY,CASEY,MELB_URBAN,-38.026973,145.347723,3806
T20210020702,730927,N,2502332.646,2457300.831,MITCHELL,MITCHELL,RURAL_VICTORIA,-37.384795,145.026343,3758
T20210020706,697870,I,2503561.816,2396607.086,GLEN EIRA,GLEN EIRA,MELB_URBAN,-37.931676,145.040516,3204
T20210020708,29496,I,2501013.595,2414460.002,DAREBIN,DAREBIN,MELB_URBAN,-37.770829,145.011505,3070
T20210020711,700506,N,2474130.599,2393521.168,WYNDHAM,WYNDHAM,RURAL_VICTORIA,-37.959125,144.705628,3030
T20210020714,705220,N,2475663.635,2436930.238,HUME,HUME,SMALL_CITIES,-37.568043,144.724502,3429
T20210020716,781390,N,2470366.679,2414030.933,MELTON,MELTON,RURAL_VICTORIA,-37.774224,144.663623,3029
T20210020718,696212,N,2523639.533,2388343.576,CASEY,CASEY,MELB_URBAN,-38.005831,145.269165,3803
T20210020720,669579,I,2670505.762,2597025.443,WODONGA,WODONGA,SMALL_CITIES,-36.110272,146.893893,3690
T20210020721,694971,N,2429989.186,2400726.567,GOLDEN PLAINS,GOLDEN PLAINS,RURAL_VICTORIA,-37.89193,144.204038,3213
T20210020722,694680,N,2512486.848,2363039.211,MORNINGTON PENINSULA,MORNINGTON PENINSULA,RURAL_VICTORIA,-38.234008,145.14261,3933
T20210020723,50451,I,2551280.247,2321555.691,BASS COAST,BASS COAST,TOWNS,-38.606317,145.588583,3995
T20210020724,694960,N,2509470.731,2427711.406,NILLUMBIK,NILLUMBIK,RURAL_VICTORIA,-37.651381,145.107331,3091
T20210020725,360176,N,2526792.001,2386166.848,CASEY,CASEY,MELB_URBAN,-38.025356,145.305139,3805
T20210020726,47825,I,2526707.616,2388493.156,CASEY,CASEY,MELB_URBAN,-38.0044,145.304093,3805
T20210020727,37711,I,2499719.52,2407680.702,YARRA,YARRA,MELB_URBAN,-37.831912,144.996814,3121
T20210020729,703481,N,2523363.608,2384474.76,CASEY,CASEY,MELB_URBAN,-38.040693,145.266146,3976
T20210020730,730928,I,2499976.635,2425173.258,WHITTLESEA,WHITTLESEA,MELB_URBAN,-37.674299,144.999735,3074
T20210020732,41991,I,2529847.164,2399345.416,YARRA RANGES,YARRA RANGES,MELB_URBAN,-37.906532,145.339399,3160
T20210020736,40712,I,2511748.161,2406126.75,WHITEHORSE,WHITEHORSE,MELB_URBAN,-37.845838,145.133483,3130
T20210020738,697170,N,2491099.182,2410842.353,MARIBYRNONG,MARIBYRNONG,MELB_URBAN,-37.803382,144.898925,3011
T20210020742,695585,N,2505486.773,2400301.893,GLEN EIRA,GLEN EIRA,MELB_URBAN,-37.898377,145.062384,3163
T20210020744,695197,N,2480140.142,2416497.922,BRIMBANK,BRIMBANK,MELB_URBAN,-37.752256,144.77463,3023
T20210020749,730929,N,2503173.626,2396426.605,KINGSTON,KINGSTON,MELB_URBAN,-37.933303,145.036101,3189
T20210020750,695014,N,2582054.278,2371709.214,BAW BAW,BAW BAW,SMALL_CITIES,-38.152355,145.936122,3820
T20210020752,694798,N,2668329.508,2596470.431,WODONGA,WODONGA,SMALL_CITIES,-36.115661,146.869848,3690
T20210020754,352876,I,2518067.244,2387498.396,DANDENONG,DANDENONG,MELB_URBAN,-38.01357,145.205738,3175
T20210020755,695116,N,2541115.709,2382419.619,CARDINIA,CARDINIA,SMALL_CITIES,-38.05859,145.468481,3810
T20210020756,355802,I,2509657.641,2387118.638,KINGSTON,KINGSTON,MELB_URBAN,-38.017117,145.10998,3195
T20210020759,808015,I,2470982.333,2400208.003,WYNDHAM,WYNDHAM,MELB_URBAN,-37.898786,144.670067,3030
T20210020760,43492,I,2511571.736,2371875.795,FRANKSTON,FRANKSTON,MELB_URBAN,-38.154417,145.132018,3199
T20210020761,738692,N,2483188.597,2405701.893,HOBSONS BAY,HOBSONS BAY,MELB_URBAN,-37.849589,144.808978,3018
T20210020768,730930,N,2480007.826,2413086.117,BRIMBANK,BRIMBANK,MELB_URBAN,-37.782994,144.773036,3026
T20210020772,229668,I,2541303.097,2379556.453,CARDINIA,CARDINIA,SMALL_CITIES,-38.084376,145.470778,3810
T20210020774,699488,N,2469597.282,2399699.112,WYNDHAM,WYNDHAM,MELB_URBAN,-37.903327,144.654298,3030
T20210020775,696821,N,2498552.745,2404692.787,PORT PHILLIP,PORT PHILLIP,MELB_URBAN,-37.858831,144.983553,3182
T20210020776,309683,I,2529703.061,2382319.387,CASEY,CASEY,MELB_URBAN,-38.059929,145.338449,3806
T20210020778,703629,N,2486999.813,2418233.033,BRIMBANK,BRIMBANK,MELB_URBAN,-37.736743,144.852504,3033
T20210020780,704360,N,2474092.246,2400144.24,WYNDHAM,WYNDHAM,MELB_URBAN,-37.899453,144.705425,3030
T20210020781,694639,I,2543168.866,2616449.547,MOIRA,MOIRA,RURAL_VICTORIA,-35.949523,145.478473,3641
T20210020782,695092,N,2194846.806,2506349.043,WEST WIMMERA,WEST WIMMERA,RURAL_VICTORIA,-36.893309,141.575288,3409
T20210020783,698542,N,2511142.421,2436736.57,WHITTLESEA,WHITTLESEA,RURAL_VICTORIA,-37.570039,145.12614,3755
T20210020784,702214,N,2494346.274,2413053.647,MOONEE VALLEY,MOONEE VALLEY,MELB_URBAN,-37.783484,144.935815,3032
T20210020785,695206,N,2603010.333,2381269.568,BAW BAW,BAW BAW,RURAL_VICTORIA,-38.064141,146.173834,3825
T20210020788,732053,N,2493652.084,2428520.637,HUME,HUME,MELB_URBAN,-37.644116,144.928067,3048
T20210020789,694761,N,2422722.368,2429790.018,MOORABOOL,MOORABOOL,RURAL_VICTORIA,-37.629497,144.124463,3352
T20210020790,239030,I,2442359.127,2366958.673,GEELONG,GEELONG,LARGE_PROVINCIAL_CITIES,-38.196991,144.342015,3216
T20210020791,781473,N,2497024.766,2577798.742,CAMPASPE,CAMPASPE,RURAL_VICTORIA,-36.298834,144.966874,3621
T20210020793,696792,N,2531739.603,2393264.701,YARRA RANGES,YARRA RANGES,RURAL_VICTORIA,-37.961253,145.36118,3804
T20210020794,29595,I,2499200.299,2403972.564,PORT PHILLIP,PORT PHILLIP,MELB_URBAN,-37.865321,144.990911,3182
T20210020796,778584,N,2517074.817,2372270.705,FRANKSTON,FRANKSTON,MELB_URBAN,-38.150774,145.194792,3910
T20210020798,694934,N,2502276.493,2408144.73,BOROONDARA,BOROONDARA,MELB_URBAN,-37.827728,145.025859,3122
T20210020801,695161,N,2489564.447,2408406.737,HOBSONS BAY,HOBSONS BAY,MELB_URBAN,-37.825311,144.881463,3015
T20210020802,730931,N,2489762.362,2424534.212,HUME,HUME,MELB_URBAN,-37.680001,144.883934,3049
T20210020804,695242,N,2502811.761,2409015.564,BOROONDARA,BOROONDARA,MELB_URBAN,-37.81988,145.031936,3122
T20210020805,696600,N,2463857.15,2420731.467,MELTON,MELTON,RURAL_VICTORIA,-37.71362,144.590059,3338
T20210020806,699279,N,2519314.679,2543270.71,SHEPPARTON,SHEPPARTON,SMALL_TOWNS,-36.609829,145.21592,3610
T20210020808,702215,N,2503879.632,2399740.561,GLEN EIRA,GLEN EIRA,MELB_URBAN,-37.903443,145.044114,3204
T20210020812,760767,N,2499710.86,2405652.521,STONNINGTON,STONNINGTON,MELB_URBAN,-37.850185,144.996715,3181
T20210020813,730932,N,2468969.022,2419863.037,MELTON,MELTON,RURAL_VICTORIA,-37.72163,144.648002,3335
T20210020816,41039,I,2525096.839,2403500.538,KNOX,KNOX,MELB_URBAN,-37.869236,145.285241,3155
T20210020817,695046,N,2497139.262,2425975.093,HUME,HUME,MELB_URBAN,-37.66707,144.967573,3061
T20210020818,814061,N,2469964.169,2405085.813,WYNDHAM,WYNDHAM,MELB_URBAN,-37.854806,144.65869,3029
T20210020821,694974,N,2528129.254,2372340.992,CASEY,CASEY,RURAL_VICTORIA,-38.149871,145.320899,3978
T20210020824,698966,N,2513329.958,2403157.162,MONASH,MONASH,MELB_URBAN,-37.872573,145.15151,3150
T20210020825,696601,N,2495425.679,2434470.717,HUME,HUME,MELB_URBAN,-37.590511,144.948201,3064
T20210020826,698156,N,2531480.925,2427823.733,YARRA RANGES,YARRA RANGES,RURAL_VICTORIA,-37.649885,145.356763,3775
T20210020827,317137,I,2234466.075,2803592.287,MILDURA,MILDURA,RURAL_VICTORIA,-34.228202,142.1205,3500
T20210020828,695442,N,2483236.208,2409058.775,WYNDHAM,WYNDHAM,MELB_URBAN,-37.819344,144.809595,3026
T20210020830,781471,N,2498322.039,2417555.42,DAREBIN,DAREBIN,MELB_URBAN,-37.742937,144.980961,3072
T20210020832,694800,N,2503563.096,2399684.36,GLEN EIRA,GLEN EIRA,MELB_URBAN,-37.90395,145.040515,3204
T20210020835,814062,N,2473184.262,2401547.229,WYNDHAM,WYNDHAM,MELB_URBAN,-37.886787,144.695152,3030
T20210020836,696990,N,2508646.158,2386886.612,KINGSTON,KINGSTON,MELB_URBAN,-38.019218,145.098464,3195
T20210020837,695504,N,2438131.938,2369236.13,GEELONG,GEELONG,RURAL_VICTORIA,-38.176202,144.293955,3216
T20210020841,771959,N,2519049.198,2394151.694,DANDENONG,DANDENONG,MELB_URBAN,-37.953609,145.216748,3175
T20210020842,227518,I,2536083.49,2571576.51,SHEPPARTON,SHEPPARTON,SMALL_CITIES,-36.354231,145.402042,3630
T20210020850,702259,N,2483112.68,2408928.371,WYNDHAM,WYNDHAM,MELB_URBAN,-37.820517,144.808189,3026
T20210020852,50233,I,2439108.34,2367105.496,GEELONG,GEELONG,LARGE_PROVINCIAL_CITIES,-38.19546,144.30492,3216
T20210020853,702519,N,2522874.451,2399185.756,KNOX,KNOX,MELB_URBAN,-37.908168,145.260116,3178
T20210020855,49793,I,2442344.304,2376045.244,GEELONG,GEELONG,LARGE_PROVINCIAL_CITIES,-38.115134,144.342562,3215
T20210020857,694858,N,2509899.623,2440944.759,WHITTLESEA,WHITTLESEA,RURAL_VICTORIA,-37.532133,145.112015,3755
T20210020858,694859,N,2493704.101,2428893.478,HUME,HUME,MELB_URBAN,-37.640756,144.928659,3048
T20210020862,794875,N,2634616.17,2366036.411,LATROBE,LATROBE,SMALL_CITIES,-38.197305,146.536739,3844
T20210020863,696006,N,2446649.127,2369777.413,GEELONG,GEELONG,LARGE_PROVINCIAL_CITIES,-38.171856,144.391191,3219
